WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,Rain,Drizzle,Mist,Fog,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14739,20120504,141,11,BKN008 OVC028, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,9, ,210, , , ,30.04, , , , , ,M, ,SP, , , ,30.07, 
14739,20120504,154,11,BKN008 OVC028, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,8.9, ,93, ,8, ,210, , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120504,252,11,SCT010 OVC028, ,10, , ,,,,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,9, ,220, , , ,30.03, , , , , ,M, ,SP, , , ,30.06, 
14739,20120504,254,11,BKN010 OVC028, ,10, , ,,,,, ,50, ,10, ,48, ,9.1, ,47, ,8.3, ,90, ,9, ,220, , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120504,319,11,OVC008, ,10, , ,,,,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,10, ,210, , , ,30.01, , , , , ,M, ,SP, , , ,30.04, 
14739,20120504,354,11,OVC008, ,9, ,#NAME?,1,,,, ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, ,90, ,7, ,280, , , ,30.06, ,3, ,6, ,30.09, ,AA, ,0.01,s,30.09, 
14739,20120504,445,11,SCT008 BKN014 OVC023, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,9, ,170, , , ,29.98, , , , , ,M, ,SP, , , ,30.01, 
14739,20120504,452,11,FEW010 SCT016 OVC025, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,7, ,180, , , ,29.99, , , , , ,M, ,SP, , , ,30.02, 
14739,20120504,454,11,SCT010 SCT016 OVC025, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,8.9, ,93, ,7, ,170, , , ,29.99, , , , , ,30.01, ,AA, ,  T, ,30.02, 
14739,20120504,506,11,BKN008 OVC025, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,8, ,180, , , ,29.99, , , , , ,M, ,SP, , , ,30.02, 
14739,20120504,554,11,OVC006, ,9, , ,,,,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,8, ,190, , , ,29.98, , , , , ,30.01, ,AA, ,  T, ,30.01, 
14739,20120504,654,11,OVC006, ,8, , ,,,,, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, ,93, ,6, ,170, , , ,29.98, ,8, ,3, ,30, ,AA, , , ,30.01, 
14739,20120504,754,11,OVC006, ,8, ,#NAME?,1,,,, ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, ,90, ,8, ,190, , , ,29.95, , , , , ,29.98, ,AA, ,  T, ,29.98, 
14739,20120504,854,11,OVC006, ,10, , ,,,,, ,53, ,11.7, ,52, ,11, ,51, ,10.6, ,93, ,7, ,190, , , ,29.95, , , , , ,29.98, ,AA, ,  T, ,29.98, 
14739,20120504,954,11,OVC008, ,10, , ,,,,, ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,6, ,200, , , ,29.94, ,6, ,12, ,29.97, ,AA, , , ,29.97, 
14739,20120504,1054,11,OVC008, ,10, , ,,,,, ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,11, ,230, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.96, 
14739,20120504,1154,11,OVC008, ,7, , ,,,,, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, ,93, ,9, ,220, , , ,29.91, , , , , ,29.94, ,AA, ,  T, ,29.94, 
14739,20120504,1254,11,OVC006, ,7, , ,,,,, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,7, ,230, , , ,29.91, ,6, ,11, ,29.94, ,AA, , , ,29.94, 
14739,20120504,1354,11,OVC008, ,7, , ,,,,, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,5, ,100, , , ,29.9, , , , , ,29.93, ,AA, , , ,29.93, 
14739,20120504,1454,11,OVC008, ,4, ,BR,,,1,, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, ,93, ,6, ,80, , , ,29.9, , , , , ,29.93, ,AA, , , ,29.93, 
14739,20120504,1522,11,OVC008, ,2, ,BR,,,1,, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,7, ,80, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120504,1530,11,OVC008, ,0.75, ,BR,,,1,, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,6, ,80, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120504,1552,11,OVC004, ,0.25, ,BR,,,1,, ,52, ,11, ,52, ,11.1, ,52, ,11, ,100, ,6, ,80, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120504,1554,11,OVC004, ,0.25, ,BR,,,1,, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, ,96, ,6, ,80, , , ,29.9, ,5, ,3, ,29.93, ,AA, , , ,29.93, 
14739,20120504,1654,11,OVC002, ,0.25, ,FG,,,,1, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, ,96, ,6, ,30, , , ,29.92, , , , , ,29.95, ,AA, , , ,29.95, 
14739,20120504,1754,11,VV002, ,0.25, ,FG,,,,1, ,51, ,10.6, ,50, ,10.2, ,50, ,10, ,96, ,6, ,80, , , ,29.91, , , , , ,29.94, ,AA, , , ,29.94, 
14739,20120504,1854,11,BKN002 OVC008, ,0.25, ,BR,,,1,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,6, ,20, , , ,29.93, ,3, ,10, ,29.96, ,AA, , , ,29.96, 
14739,20120504,1905,11,FEW002 OVC006, ,0.25, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,5, ,40, , , ,29.93, , , , , ,M, ,SP, , , ,29.96, 
14739,20120504,1915,11,FEW002 BKN004 OVC009, ,0.25, ,BR,,,1,, ,50, ,10, ,50, ,10, ,50, ,10, ,100, ,5, ,90, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120504,1925,11,FEW002 BKN004 OVC009, ,1, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,6, ,80, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120504,1954,11,FEW002 BKN004 OVC009, ,1, ,BR,,,1,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,7, ,10, , , ,29.95, , , , , ,29.98, ,AA, , , ,29.98, 
14739,20120504,2052,11,VV002, ,0.75, ,BR,,,1,, ,50, ,10, ,50, ,10, ,50, ,10, ,100, ,6, ,30, , , ,29.94, , , , , ,M, ,SP, , , ,29.97, 
14739,20120504,2054,11,VV002, ,0.75, ,BR,,,1,, ,50, ,10, ,50, ,10, ,50, ,10, ,100, ,6, ,40, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120504,2154,11,OVC002, ,0.25, ,FG,,,,1, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,6, ,20, , , ,29.93, ,0, ,1, ,29.96, ,AA, , , ,29.96, 
14739,20120504,2254,11,VV002, ,0.25, ,FG,,,,1, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,6, ,30, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.97, 
14739,20120504,2354,11,VV002, ,0.25, ,FG,,,,1, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,5, ,30, , , ,29.93, , , , , ,29.96, ,AA, , , ,29.96, 
14739,20120505,54,11,OVC004, ,0.25, ,BR,,,1,, ,50, ,10, ,50, ,10, ,50, ,10, ,100, ,3, ,30, , , ,29.92, ,8, ,5, ,29.95, ,AA, , , ,29.95, 
14739,20120505,105,11,BKN004 OVC014, ,1, ,BR,,,1,, ,50, ,10, ,50, ,10, ,50, ,10, ,100, ,3, ,30, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120505,121,11,BKN004 OVC014, ,3, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,3, ,10, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120505,137,11,BKN006 OVC014, ,3, ,#NAME?,1,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,6, ,30, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120505,147,11,BKN006 OVC014, ,2, ,RA BR,1,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,5, ,30, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120505,154,11,BKN006 OVC012, ,2, ,RA BR,1,,1,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,3, ,20, , , ,29.91, , , , , ,29.94, ,AA, ,0.03, ,29.94, 
14739,20120505,206,11,FEW006 BKN010 OVC026, ,1.5, ,RA BR,1,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,5, ,30, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120505,224,11,FEW007 BKN016 OVC043, ,2, ,#NAME?,1,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,3, ,20, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120505,254,11,FEW006 BKN021 OVC044, ,2, ,#NAME?,1,,1,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,0, ,0, , , ,29.92, , , , , ,29.95, ,AA, ,0.06, ,29.95, 
14739,20120505,315,11,BKN006 BKN012 OVC024, ,2, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,0, ,0, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120505,323,11,BKN006 BKN012 OVC019, ,3, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,0, ,0, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120505,346,11,OVC004, ,3, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,3, ,160, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120505,352,11,BKN004 BKN019 OVC025, ,2, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,0, ,0, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120505,354,11,BKN004 OVC023, ,2, ,BR,,,1,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,0, ,0, , , ,29.92, ,6, ,1, ,29.94, ,AA, ,  T, ,29.95, 
14739,20120505,411,11,SCT004 BKN009 OVC017, ,2, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,0, ,0, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120505,454,11,OVC005, ,2, ,#NAME?,1,,1,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,3, ,80, , , ,29.92, , , , , ,29.95, ,AA, ,  T, ,29.95, 
14739,20120505,528,11,SCT007 OVC015, ,2, ,BR,,,1,, ,52, ,11, ,51, ,10.5, ,50, ,10, ,93, ,0, ,0, , , ,29.94, , , , , ,M, ,SP, , , ,29.97, 
14739,20120505,536,11,BKN007 OVC015, ,2, ,BR,,,1,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,0, ,0, , , ,29.94, , , , , ,M, ,SP, , , ,29.97, 
14739,20120505,554,11,BKN007 OVC015, ,2, ,BR,,,1,, ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,0, ,0, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120505,621,11,SCT007 OVC015, ,2, ,BR,,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,3, ,170, , , ,29.94, , , , , ,M, ,SP, , , ,29.97, 
14739,20120505,639,11,BKN005 OVC015, ,2, ,BR,,,1,, ,52, ,11, ,51, ,10.5, ,50, ,10, ,93, ,3, ,160, , , ,29.94, , , , , ,M, ,SP, , , ,29.97, 
14739,20120505,654,11,BKN005 OVC015, ,2, ,BR,,,1,, ,51, ,10.6, ,50, ,10.2, ,50, ,10, ,96, ,5, ,180, , , ,29.94, ,1, ,8, ,29.97, ,AA, , , ,29.97, 
14739,20120505,717,11,BKN005 OVC015, ,3, ,BR,,,1,, ,52, ,11, ,51, ,10.5, ,50, ,10, ,93, ,0, ,0, , , ,29.95, , , , , ,M, ,SP, , , ,29.98, 
14739,20120505,754,11,BKN008 OVC017, ,3, ,BR,,,1,, ,53, ,11.7, ,52, ,11, ,51, ,10.6, ,93, ,0, ,0, , , ,29.95, , , , , ,29.98, ,AA, , , ,29.98, 
14739,20120505,854,11,BKN008 OVC017, ,3, ,BR,,,1,, ,53, ,11.7, ,52, ,11, ,51, ,10.6, ,93, ,0, ,0, , , ,29.97, , , , , ,30, ,AA, , , ,30, 
14739,20120505,954,11,BKN009 OVC013, ,3, ,BR,,,1,, ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,0, ,0, , , ,29.98, ,1, ,12, ,30.01, ,AA, , , ,30.01, 
14739,20120505,1054,11,BKN009 OVC014, ,6, ,BR,,,1,, ,54, ,12.2, ,52, ,11, ,50, ,10, ,86, ,6, ,120, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14739,20120505,1142,11,SCT009 OVC016, ,7, , ,,,,, ,54, ,12, ,52, ,11, ,50, ,10, ,86, ,7, ,80, , , ,29.98, , , , , ,M, ,SP, , , ,30.01, 
14739,20120505,1154,11,SCT009 OVC016, ,7, , ,,,,, ,53, ,11.7, ,51, ,10.7, ,50, ,10, ,90, ,7, ,80, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14739,20120505,1254,11,SCT016 BKN023 OVC035, ,7, , ,,,,, ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, ,83, ,7, ,100, , , ,29.98, ,0, ,2, ,30.01, ,AA, , , ,30.01, 
14739,20120505,1354,11,BKN018 BKN023 BKN044, ,10, , ,,,,, ,55, ,12.8, ,52, ,11.3, ,50, ,10, ,83, ,7, ,110, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.02, 
14739,20120505,1446,11,SCT027 BKN048 OVC230, ,10, , ,,,,, ,57, ,14, ,53, ,11.8, ,50, ,10, ,78, ,9, ,100, , , ,29.98, , , , , ,M, ,SP, , , ,30.01, 
14739,20120505,1454,11,SCT026 BKN048 BKN170, ,10, , ,,,,, ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, ,78, ,10, ,100, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14739,20120505,1554,11,FEW026 OVC200, ,10, , ,,,,, ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,9, ,90, , , ,29.98, ,1, ,1, ,30.01, ,AA, , , ,30.01, 
14739,20120505,1654,11,FEW026 SCT180 BKN230, ,10, , ,,,,, ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, ,86, ,8, ,80, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.02, 
14739,20120505,1754,11,FEW060 SCT180 SCT250, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,7, ,80, , , ,30, , , , , ,30.02, ,AA, , , ,30.03, 
14739,20120505,1827,11,SCT004 BKN250, ,7, , ,,,,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,7, ,90, , , ,30.01, , , , , ,M, ,SP, , , ,30.04, 
14739,20120505,1834,11,BKN004 BKN250, ,7, , ,,,,, ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,7, ,70, , , ,30.01, , , , , ,M, ,SP, , , ,30.04, 
14739,20120505,1840,11,BKN004 BKN250, ,0.5, ,BR,,,1,, ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,8, ,100, , , ,30.01, , , , , ,M, ,SP, , , ,30.04, 
14739,20120505,1854,11,VV002, ,0.25, ,FG,,,,1, ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, ,93, ,7, ,90, , , ,30.01, ,3, ,10, ,30.04, ,AA, , , ,30.04, 
14739,20120505,1905,11,VV002, ,0.25, ,FG,,,,1, ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,6, ,100, , , ,30.02, , , , , ,M, ,SP, , , ,30.05, 
14739,20120505,1923,11,VV002, ,0.25, ,FG,,,,1, ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,3, ,100, , , ,30.02, , , , , ,M, ,SP, , , ,30.05, 
14739,20120505,1954,11,VV002, ,0.25, ,FG,,,,1, ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,0, ,0, , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120505,2002,11,VV002, ,0.25, ,FG,,,,1, ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,3, ,120, , , ,30.03, , , , , ,M, ,SP, , , ,30.06, 
14739,20120505,2054,11,VV002, ,0.25, ,FG,,,,1, ,47, ,8.3, ,47, ,8.3, ,47, ,8.3, ,100, ,0, ,0, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120505,2129,11,SCT002 BKN065, ,0.25, ,BR,,,1,, ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,0, ,0, , , ,30.05, , , , , ,M, ,SP, , , ,30.08, 
14739,20120505,2154,11,FEW002 BKN065, ,1.5, ,BR,,,1,, ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,3, ,30, , , ,30.06, ,1, ,15, ,30.08, ,AA, , , ,30.09, 
14739,20120505,2252,11,FEW002 BKN050, ,3, ,BR,,,1,, ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,0, ,0, , , ,30.06, , , , , ,M, ,SP, , , ,30.09, 
14739,20120505,2254,11,FEW002 BKN050, ,3, ,BR,,,1,, ,48, ,8.9, ,48, ,8.6, ,47, ,8.3, ,96, ,3, ,50, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120505,2354,11,FEW002 SCT050 BKN065, ,3, ,BR,,,1,, ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, ,93, ,3, ,60, , , ,30.07, , , , , ,30.1, ,AA, , , ,30.1, 
14739,20120506,54,11,FEW002 BKN065 BKN220, ,3, ,BR,,,1,, ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, ,93, ,0, ,0, , , ,30.06, ,0, ,2, ,30.09, ,AA, , , ,30.09, 
14739,20120506,154,11,FEW002 SCT220, ,3, ,BR,,,1,, ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, ,93, ,0, ,0, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120506,254,11,BKN004, ,3, ,BR,,,1,, ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,0, ,0, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120506,303,11,BKN004, ,1.75, ,BR,,,1,, ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,0, ,0, , , ,30.06, , , , , ,M, ,SP, , , ,30.09, 
14739,20120506,318,11,BKN004, ,0.5, ,FG,,,,1, ,46, ,8, ,46, ,7.5, ,45, ,7, ,96, ,0, ,0, , , ,30.05, , , , , ,M, ,SP, , , ,30.08, 
14739,20120506,354,11,SCT001 SCT065, ,0.25, ,FG,,,,1, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,0, ,0, , , ,30.05, ,7, ,4, ,30.08, ,AA, , , ,30.08, 
14739,20120506,446,11,FEW001 SCT030 BKN060, ,0.5, ,FG,,,,1, ,46, ,8, ,46, ,7.5, ,45, ,7, ,96, ,0, ,0, , , ,30.08, , , , , ,M, ,SP, , , ,30.11, 
14739,20120506,454,11,FEW001 SCT030 BKN060, ,0.5, ,FG,,,,1, ,46, ,7.8, ,46, ,7.5, ,45, ,7.2, ,96, ,0, ,0, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120506,518,11,FEW001 BKN060, ,7, ,BCFG,,,,1, ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,0, ,0, , , ,30.08, , , , , ,M, ,SP, , , ,30.11, 
14739,20120506,554,11,BKN060, ,8, , ,,,,, ,49, ,9.4, ,48, ,9.1, ,48, ,8.9, ,96, ,3, ,40, , , ,30.08, , , , , ,30.1, ,AA, , , ,30.11, 
14739,20120506,654,11,SCT055, ,10, , ,,,,, ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, ,90, ,5, ,90, , , ,30.08, ,1, ,10, ,30.11, ,AA, , , ,30.11, 
14739,20120506,754,11,BKN015 BKN035, ,10, , ,,,,, ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,10, ,70, , , ,30.09, , , , , ,30.12, ,AA, , , ,30.12, 
14739,20120506,812,11,BKN009 OVC035, ,10, , ,,,,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,13, ,80, , , ,30.1, , , , , ,M, ,SP, , , ,30.13, 
14739,20120506,854,11,BKN007 OVC041, ,10, , ,,,,, ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, ,83, ,14, ,70, , , ,30.1, , , , , ,30.13, ,AA, , , ,30.13, 
14739,20120506,919,11,SCT009 OVC014, ,10, , ,,,,, ,52, ,11, ,49, ,9.1, ,45, ,7, ,77, ,13, ,60, , , ,30.12, , , , , ,M, ,SP, , , ,30.15, 
14739,20120506,935,11,FEW009 OVC016, ,10, , ,,,,, ,52, ,11, ,49, ,9.1, ,45, ,7, ,77, ,14, ,70, , , ,30.12, , , , , ,M, ,SP, , , ,30.15, 
14739,20120506,954,11,FEW009 OVC018, ,10, , ,,,,, ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, ,71, ,13, ,70, , , ,30.13, ,3, ,17, ,30.16, ,AA, , , ,30.16, 
14739,20120506,1054,11,OVC026, ,10, , ,,,,, ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, ,69, ,14, ,80, , , ,30.13, , , , , ,30.15, ,AA, , , ,30.16, 
14739,20120506,1152,11,BKN030, ,10, , ,,,,, ,54, ,12, ,48, ,8.7, ,41, ,5, ,62, ,10, ,80, , , ,30.12, , , , , ,M, ,SP, , , ,30.15, 
14739,20120506,1154,11,BKN030, ,10, , ,,,,, ,53, ,11.7, ,48, ,8.7, ,42, ,5.6, ,66, ,11, ,80, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
14739,20120506,1254,11,FEW032 BKN200, ,10, , ,,,,, ,52, ,11.1, ,46, ,7.7, ,39, ,3.9, ,61, ,10, ,100, , , ,30.1, ,8, ,9, ,30.13, ,AA, , , ,30.13, 
14739,20120506,1354,11,FEW150 BKN200, ,10, , ,,,,, ,52, ,11.1, ,45, ,7.2, ,37, ,2.8, ,57, ,11, ,90, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.12, 
14739,20120506,1454,11,FEW200 BKN250, ,10, , ,,,,, ,53, ,11.7, ,46, ,7.5, ,37, ,2.8, ,55, ,10, ,110, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120506,1554,11,FEW250, ,10, , ,,,,, ,53, ,11.7, ,45, ,7.1, ,35, ,1.7, ,51, ,10, ,90, , , ,30.07, ,5, ,11, ,30.1, ,AA, , , ,30.1, 
14739,20120506,1654,11,CLR, ,10, , ,,,,, ,52, ,11.1, ,44, ,6.8, ,35, ,1.7, ,53, ,10, ,120, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120506,1754,11,FEW250, ,10, , ,,,,, ,51, ,10.6, ,44, ,6.5, ,35, ,1.7, ,54, ,8, ,110, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120506,1854,11,CLR, ,10, , ,,,,, ,50, ,10, ,44, ,6.7, ,37, ,2.8, ,61, ,10, ,100, , , ,30.07, ,5, ,1, ,30.09, ,AA, , , ,30.1, 
14739,20120506,1954,11,FEW250, ,10, , ,,,,, ,50, ,10, ,44, ,6.7, ,37, ,2.8, ,61, ,9, ,150, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120506,2054,11,SCT250, ,10, , ,,,,, ,50, ,10, ,45, ,7.1, ,39, ,3.9, ,66, ,9, ,170, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120506,2154,11,FEW250, ,10, , ,,,,, ,48, ,8.9, ,43, ,6.1, ,37, ,2.8, ,66, ,7, ,180, , , ,30.08, ,0, ,4, ,30.1, ,AA, , , ,30.11, 
14739,20120506,2254,11,FEW038 SCT250, ,10, , ,,,,, ,49, ,9.4, ,44, ,6.6, ,38, ,3.3, ,66, ,6, ,210, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120506,2354,11,SCT035 SCT220, ,10, , ,,,,, ,48, ,8.9, ,44, ,6.5, ,39, ,3.9, ,71, ,3, ,190, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120507,54,11,BKN040, ,10, , ,,,,, ,51, ,10.6, ,47, ,8.4, ,43, ,6.1, ,74, ,3, ,220, , , ,30.08, ,0, ,0, ,30.1, ,AA, , , ,30.11, 
14739,20120507,154,11,OVC043, ,10, , ,,,,, ,53, ,11.7, ,49, ,9.1, ,44, ,6.7, ,72, ,8, ,250, , , ,30.07, , , , , ,30.1, ,AA, , , ,30.1, 
14739,20120507,254,11,BKN043 OVC055, ,10, , ,,,,, ,53, ,11.7, ,49, ,9.1, ,44, ,6.7, ,72, ,7, ,270, , , ,30.07, , , , , ,30.1, ,AA, , , ,30.1, 
14739,20120507,354,11,SCT049, ,10, , ,,,,, ,50, ,10, ,47, ,8.3, ,44, ,6.7, ,80, ,5, ,70, , , ,30.08, ,3, ,1, ,30.11, ,AA, , , ,30.11, 
14739,20120507,454,11,FEW047, ,10, , ,,,,, ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, ,80, ,0, ,0, , , ,30.1, , , , , ,30.13, ,AA, , , ,30.13, 
14739,20120507,554,11,FEW050, ,10, , ,,,,, ,53, ,11.7, ,49, ,9.2, ,44, ,6.7, ,72, ,0, ,0, , , ,30.11, , , , , ,30.14, ,AA, , , ,30.14, 
14739,20120507,654,11,FEW250, ,10, , ,,,,, ,57, ,13.9, ,50, ,10, ,43, ,6.1, ,60, ,0, ,0, , , ,30.11, ,1, ,12, ,30.14, ,AA, , , ,30.14, 
14739,20120507,754,11,FEW250, ,10, , ,,,,, ,55, ,12.8, ,50, ,10.2, ,46, ,7.8, ,72, ,9, ,90, , , ,30.11, , , , , ,30.14, ,AA, , , ,30.14, 
14739,20120507,854,11,FEW250, ,10, , ,,,,, ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, ,75, ,9, ,80, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
