WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,Rain,Drizzle,Mist,Fog,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14739,20120604,654,11,BKN009 OVC014, ,1.75, ,-RA BR,1,,1,, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, ,93, ,21, ,30, ,25, ,29.6, ,3, ,5, ,29.63, ,AA, ,0.01, ,29.63, 
14739,20120604,710,11,BKN009 OVC014, ,2, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,18, ,20, ,26, ,29.61, , , , , ,M, ,SP, , , ,29.64, 
14739,20120604,732,11,BKN009 OVC013, ,1.5, ,BR,,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,17, ,30, ,24, ,29.61, , , , , ,M, ,SP, , , ,29.64, 
14739,20120604,752,11,BKN009 OVC019, ,2.5, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,17, ,40, , , ,29.62, , , , , ,M, ,SP, , , ,29.65, 
14739,20120604,754,11,BKN009 OVC019, ,2.5, ,-RA BR,1,,1,, ,52, ,11.1, ,51, ,10.5, ,50, ,10, ,93, ,17, ,40, ,24, ,29.62, , , , , ,29.65, ,AA, ,0.03, ,29.65, 
14739,20120604,805,11,SCT007 BKN014 OVC019, ,1.75, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,21, ,30, ,26, ,29.62, , , , , ,M, ,SP, , , ,29.65, 
14739,20120604,852,11,SCT007 BKN014 OVC020, ,2.5, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,22, ,30, ,29, ,29.63, , , , , ,M, ,SP, , , ,29.66, 
14739,20120604,854,11,BKN009 OVC016, ,2, ,-RA BR,1,,1,, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, ,93, ,23, ,40, ,29, ,29.63, , , , , ,29.65, ,AA, ,0.02, ,29.66, 
14739,20120604,910,11,SCT009 BKN014 OVC025, ,3, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,23, ,40, ,33, ,29.63, , , , , ,M, ,SP, , , ,29.66, 
14739,20120604,920,11,SCT009 BKN021 OVC028, ,2, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,20, ,40, ,31, ,29.63, , , , , ,M, ,SP, , , ,29.66, 
14739,20120604,925,11,BKN009 BKN017 OVC030, ,2, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,23, ,40, ,29, ,29.64, , , , , ,M, ,SP, , , ,29.67, 
14739,20120604,954,11,BKN007 BKN012 OVC030, ,2, ,-RA BR,1,,1,, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, ,93, ,23, ,40, ,32, ,29.64, ,3, ,8, ,29.67, ,AA, ,0.01, ,29.67, 
14739,20120604,1052,11,SCT009 BKN012 OVC024, ,2, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,24, ,40, ,32, ,29.65, , , , , ,M, ,SP, , , ,29.68, 
14739,20120604,1054,11,SCT009 BKN012 OVC024, ,2, ,-RA BR,1,,1,, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, ,93, ,25, ,40, ,32, ,29.65, , , , , ,29.68, ,AA, ,0.01, ,29.68, 
14739,20120604,1121,11,BKN009 BKN015 OVC023, ,2, ,-RA BR,1,,1,, ,52, ,11, ,51, ,10.5, ,50, ,10, ,93, ,24, ,30, ,33, ,29.66, , , , , ,M, ,SP, , , ,29.69, 
14739,20120604,1152,11,BKN011 OVC022, ,2, ,-DZ BR,,1,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,22, ,40, ,32, ,29.66, , , , , ,M, ,SP, , , ,29.69, 
14739,20120604,1154,11,SCT009 BKN013 OVC022, ,2, ,-DZ BR,,1,1,, ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, ,90, ,24, ,30, ,32, ,29.66, , , , , ,29.69, ,AA, ,  T, ,29.69, 
14739,20120604,1210,11,BKN009 OVC019, ,2, ,-DZ BR,,1,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,22, ,40, ,33, ,29.66, , , , , ,M, ,SP, , , ,29.69, 
14739,20120604,1254,11,BKN009 BKN012 OVC019, ,2, ,-RA BR,1,,1,, ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, ,90, ,25, ,40, ,36, ,29.67, ,1, ,4, ,29.7, ,AA, ,0.01, ,29.7, 
14739,20120604,1312,11,SCT009 BKN014 OVC023, ,9, , ,,,,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,25, ,40, ,33, ,29.67, , , , , ,M, ,SP, , , ,29.7, 
14739,20120604,1354,11,FEW009 BKN012 OVC023, ,6, ,-RA BR,1,,1,, ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, ,90, ,23, ,40, ,33, ,29.69, , , , , ,29.71, ,AA, ,  T, ,29.72, 
14739,20120604,1446,11,BKN010 OVC016, ,2, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,23, ,40, ,32, ,29.7, , , , , ,M, ,SP, , , ,29.73, 
14739,20120604,1452,11,SCT010 OVC016, ,2.5, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,22, ,30, ,30, ,29.7, , , , , ,M, ,SP, , , ,29.73, 
14739,20120604,1454,11,SCT010 OVC014, ,2.5, ,-RA BR,1,,1,, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, ,93, ,23, ,30, ,30, ,29.7, , , , , ,29.73, ,AA, ,  T, ,29.73, 
14739,20120604,1504,11,FEW008 BKN014 OVC019, ,3, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,22, ,30, ,33, ,29.7, , , , , ,M, ,SP, , , ,29.73, 
14739,20120604,1554,11,SCT014 BKN018 OVC033, ,6, ,-RA BR,1,,1,, ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, ,90, ,23, ,40, ,31, ,29.71, ,1, ,16, ,29.74, ,AA, ,0.01, ,29.74, 
14739,20120604,1654,11,BKN017 BKN024 OVC060, ,10, , ,,,,, ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, ,86, ,20, ,30, ,31, ,29.72, , , , , ,29.75, ,AA, ,  T, ,29.75, 
14739,20120604,1754,11,FEW015 BKN021 OVC055, ,10, ,-RA,1,,,, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,17, ,40, , , ,29.74, , , , , ,29.77, ,AA, ,  T, ,29.77, 
14739,20120604,1826,11,SCT017 BKN035 OVC060, ,10, , ,,,,, ,52, ,11, ,49, ,9.4, ,46, ,8, ,80, ,21, ,30, ,25, ,29.76, , , , , ,M, ,SP, , , ,29.79, 
14739,20120604,1854,11,SCT018 BKN050 OVC070, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, ,83, ,15, ,30, , , ,29.76, ,3, ,16, ,29.79, ,AA, ,  T, ,29.79, 
14739,20120604,1954,11,FEW015 BKN033 OVC043, ,10, ,-RA,1,,,, ,50, ,10, ,48, ,8.8, ,46, ,7.8, ,86, ,14, ,10, , , ,29.76, , , , , ,29.79, ,AA, ,  T, ,29.79, 
14739,20120604,2054,11,FEW012 BKN034 OVC047, ,10, ,-RA,1,,,, ,50, ,10, ,48, ,9.1, ,47, ,8.3, ,90, ,10, ,360, , , ,29.77, , , , , ,29.8, ,AA, ,  T, ,29.8, 
14739,20120604,2109,11,BKN026 OVC034, ,10, ,-RA,1,,,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,10, ,360, , , ,29.77, , , , , ,M, ,SP, , , ,29.8, 
14739,20120604,2143,11,SCT009 BKN021 OVC033, ,7, ,-RA,1,,,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,9, ,340, , , ,29.77, , , , , ,M, ,SP, , , ,29.8, 
14739,20120604,2154,11,FEW009 BKN021 OVC033, ,6, ,BR,,,1,, ,50, ,10, ,48, ,9.1, ,47, ,8.3, ,90, ,10, ,340, , , ,29.77, ,0, ,3, ,29.8, ,AA, ,0.01, ,29.8, 
14739,20120604,2254,11,FEW012 BKN023 OVC035, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,8.9, ,93, ,9, ,340, , , ,29.77, , , , , ,29.8, ,AA, ,  T, ,29.8, 
14739,20120604,2309,11,FEW008 BKN022 OVC035, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,9, ,93, ,9, ,360, , , ,29.77, , , , , ,M, ,SP, , , ,29.8, 
14739,20120604,2354,11,FEW008 BKN022 OVC035, ,10, , ,,,,, ,50, ,10, ,49, ,9.4, ,48, ,8.9, ,93, ,7, ,350, , , ,29.76, , , , , ,29.79, ,AA, , , ,29.79, 
14739,20120605,54,11,FEW011 BKN022 OVC037, ,4, ,RA BR,1,,1,, ,50, ,10, ,49, ,9.4, ,48, ,8.9, ,93, ,7, ,360, , , ,29.75, ,8, ,5, ,29.78, ,AA, ,0.06,s,29.78, 
14739,20120605,119,11,FEW008 BKN015 OVC030, ,5, ,-RA BR,1,,1,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,15, ,40, , , ,29.75, , , , , ,M, ,SP, , , ,29.78, 
14739,20120605,154,11,FEW008 BKN020 OVC040, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,17, ,30, ,23, ,29.75, , , , , ,29.78, ,AA, ,0.02, ,29.78, 
14739,20120605,219,11,BKN036 OVC110, ,10, , ,,,,, ,52, ,11, ,49, ,9.4, ,46, ,8, ,80, ,14, ,40, , , ,29.75, , , , , ,M, ,SP, , , ,29.78, 
14739,20120605,254,11,SCT017 BKN034 OVC045, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,7, ,350, , , ,29.75, , , , , ,29.78, ,AA, , , ,29.78, 
14739,20120605,354,11,SCT012 BKN032 OVC036, ,7, , ,,,,, ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, ,90, ,8, ,350, , , ,29.76, ,3, ,1, ,29.78, ,AA, ,  T, ,29.79, 
14739,20120605,454,11,FEW012 SCT027 OVC047, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,10, ,350, , , ,29.77, , , , , ,29.79, ,AA, , , ,29.8, 
14739,20120605,552,11,SCT017 BKN027 OVC047, ,10, , ,,,,, ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,7, ,10, , , ,29.78, , , , , ,M, ,SP, , , ,29.81, 
14739,20120605,554,11,SCT017 BKN027 OVC047, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, ,90, ,8, ,360, , , ,29.78, , , , , ,29.81, ,AA, ,  T, ,29.81, 
14739,20120605,609,11,BKN012 BKN016 OVC025, ,2.5, ,RA BR,1,,1,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,11, ,10, , , ,29.79, , , , , ,M, ,SP, , , ,29.82, 
14739,20120605,622,11,BKN012 OVC017, ,4, ,-RA BR,1,,1,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,11, ,50, , , ,29.8, , , , , ,M, ,SP, , , ,29.83, 
14739,20120605,654,11,BKN014 BKN018 OVC024, ,5, ,-RA BR,1,,1,, ,50, ,10, ,48, ,9.1, ,47, ,8.3, ,90, ,9, ,50, , , ,29.81, ,3, ,16, ,29.83, ,AA, ,0.03, ,29.84, 
14739,20120605,740,11,SCT010 BKN024 OVC029, ,10, ,-RA,1,,,, ,50, ,10, ,48, ,8.8, ,46, ,8, ,86, ,13, ,20, , , ,29.83, , , , , ,M, ,SP, , , ,29.86, 
14739,20120605,754,11,SCT014 BKN025 OVC033, ,10, , ,,,,, ,50, ,10, ,48, ,9.1, ,47, ,8.3, ,90, ,10, ,20, , , ,29.83, , , , , ,29.85, ,AA, ,0.02, ,29.86, 
14739,20120605,854,11,SCT014 BKN025 OVC032, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,11, ,10, , , ,29.84, , , , , ,29.86, ,AA, , , ,29.87, 
14739,20120605,954,11,OVC018, ,10, , ,,,,, ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, ,80, ,16, ,40, ,20, ,29.84, ,1, ,13, ,29.87, ,AA, ,  T, ,29.87, 
14739,20120605,1054,11,OVC018, ,10, , ,,,,, ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, ,77, ,11, ,30, , , ,29.86, , , , , ,29.88, ,AA, ,  T, ,29.89, 
14739,20120605,1154,11,OVC020, ,10, , ,,,,, ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, ,75, ,14, ,30, , , ,29.86, , , , , ,29.89, ,AA, , , ,29.89, 
14739,20120605,1254,11,OVC022, ,10, , ,,,,, ,55, ,12.8, ,51, ,10.4, ,47, ,8.3, ,75, ,6, ,10, , , ,29.87, ,1, ,8, ,29.89, ,AA, , , ,29.9, 
14739,20120605,1354,11,OVC020, ,10, , ,,,,, ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, ,77, ,10, ,10, , , ,29.87, , , , , ,29.9, ,AA, , , ,29.9, 
14739,20120605,1417,11,SCT020 OVC031, ,10, , ,,,,, ,55, ,13, ,50, ,10.2, ,46, ,8, ,72, ,9, ,50, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120605,1454,11,SCT020 OVC031, ,10, , ,,,,, ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, ,77, ,7, ,VR , , , ,29.87, , , , , ,29.9, ,AA, , , ,29.9, 
14739,20120605,1501,11,OVC027, ,10, , ,,,,, ,55, ,13, ,50, ,10.2, ,46, ,8, ,72, ,9, ,20, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120605,1552,11,FEW020 SCT027 OVC036, ,10, , ,,,,, ,55, ,13, ,51, ,10.7, ,48, ,9, ,77, ,7, ,60, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120605,1554,11,FEW020 SCT029 OVC036, ,10, , ,,,,, ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, ,77, ,8, ,30, , , ,29.87, ,0, ,1, ,29.9, ,AA, , , ,29.9, 
14739,20120605,1652,11,SCT016 OVC027, ,10, , ,,,,, ,54, ,12, ,51, ,10.5, ,48, ,9, ,80, ,10, ,60, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120605,1654,11,SCT016 OVC027, ,10, , ,,,,, ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, ,80, ,9, ,50, , , ,29.87, , , , , ,29.9, ,AA, , , ,29.9, 
14739,20120605,1754,11,FEW016 OVC026, ,10, , ,,,,, ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, ,80, ,6, ,60, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14739,20120605,1818,11,FEW025 BKN031 BKN041, ,10, , ,,,,, ,54, ,12, ,51, ,10.5, ,48, ,9, ,80, ,3, ,60, , , ,29.89, , , , , ,M, ,SP, , , ,29.92, 
14739,20120605,1854,11,FEW025 BKN031 BKN041, ,10, , ,,,,, ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, ,80, ,0, ,0, , , ,29.89, ,3, ,7, ,29.92, ,AA, , , ,29.92, 
14739,20120605,1954,11,SCT018 SCT033 SCT070, ,10, , ,,,,, ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,0, ,0, , , ,29.9, , , , , ,29.93, ,AA, , , ,29.93, 
14739,20120605,2054,11,FEW018 SCT033, ,10, , ,,,,, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,3, ,200, , , ,29.91, , , , , ,29.94, ,AA, , , ,29.94, 
14739,20120605,2154,11,FEW018 SCT033, ,10, , ,,,,, ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, ,90, ,5, ,220, , , ,29.91, ,1, ,7, ,29.94, ,AA, , , ,29.94, 
14739,20120605,2254,11,BKN050 OVC070, ,10, , ,,,,, ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, ,86, ,6, ,260, , , ,29.91, , , , , ,29.94, ,AA, , , ,29.94, 
14739,20120605,2354,11,FEW055 OVC085, ,10, , ,,,,, ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,3, ,210, , , ,29.92, , , , , ,29.94, ,AA, , , ,29.95, 
14739,20120606,54,11,CLR, ,10, , ,,,,, ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, ,86, ,0, ,0, , , ,29.91, ,8, ,2, ,29.93, ,AA, , , ,29.94, 
14739,20120606,154,11,CLR, ,10, , ,,,,, ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, ,86, ,5, ,290, , , ,29.9, , , , , ,29.93, ,AA, , , ,29.93, 
14739,20120606,254,11,OVC080, ,10, , ,,,,, ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, ,86, ,6, ,290, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.94, 
14739,20120606,354,11,OVC075, ,10, , ,,,,, ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, ,86, ,6, ,300, , , ,29.92, ,3, ,3, ,29.95, ,AA, , , ,29.95, 
14739,20120606,454,11,BKN080, ,10, , ,,,,, ,54, ,12.2, ,51, ,10.7, ,49, ,9.4, ,83, ,7, ,320, , , ,29.92, , , , , ,29.95, ,AA, , , ,29.95, 
14739,20120606,554,11,BKN075, ,10, , ,,,,, ,55, ,12.8, ,52, ,11.3, ,50, ,10, ,83, ,5, ,360, , , ,29.93, , , , , ,29.96, ,AA, , , ,29.96, 
14739,20120606,654,11,SCT050 BKN080, ,10, , ,,,,, ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,5, ,70, , , ,29.95, ,3, ,10, ,29.98, ,AA, , , ,29.98, 
14739,20120606,754,11,FEW048 BKN070 OVC085, ,10, , ,,,,, ,57, ,13.9, ,53, ,11.8, ,50, ,10, ,78, ,6, ,60, , , ,29.96, , , , , ,29.99, ,AA, ,  T, ,29.99, 
14739,20120606,854,11,BKN048 BKN065 BKN085, ,10, , ,,,,, ,58, ,14.4, ,54, ,12, ,50, ,10, ,75, ,6, ,90, , , ,29.96, , , , , ,29.99, ,AA, ,  T, ,29.99, 
14739,20120606,954,11,FEW020 BKN055 OVC070, ,8, ,-RA,1,,,, ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,8, ,90, , , ,29.97, ,1, ,8, ,30, ,AA, ,  T, ,30, 
14739,20120606,1054,11,FEW037 SCT065, ,10, , ,,,,, ,59, ,15, ,54, ,12.3, ,50, ,10, ,72, ,10, ,80, , , ,29.96, , , , , ,29.99, ,AA, ,  T, ,29.99, 
14739,20120606,1154,11,SCT038 SCT065, ,10, , ,,,,, ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, ,62, ,10, ,70, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14739,20120606,1254,11,FEW045 SCT070, ,10, , ,,,,, ,59, ,15, ,54, ,12, ,49, ,9.4, ,70, ,11, ,100, , , ,29.95, ,8, ,8, ,29.98, ,AA, , , ,29.98, 
14739,20120606,1354,11,FEW050 SCT075, ,10, , ,,,,, ,59, ,15, ,52, ,11.2, ,46, ,7.8, ,62, ,10, ,100, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120606,1454,11,SCT065 BKN090, ,10, , ,,,,, ,60, ,15.6, ,54, ,12, ,48, ,8.9, ,65, ,10, ,130, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120606,1554,11,FEW035 SCT065 BKN090, ,10, , ,,,,, ,58, ,14.4, ,53, ,11.8, ,49, ,9.4, ,72, ,10, ,100, , , ,29.94, ,5, ,3, ,29.97, ,AA, , , ,29.97, 
14739,20120606,1654,11,FEW030 SCT050 BKN110, ,10, , ,,,,, ,57, ,13.9, ,52, ,11, ,47, ,8.3, ,69, ,10, ,120, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120606,1754,11,FEW035 SCT070 BKN110, ,10, , ,,,,, ,59, ,15, ,53, ,11.7, ,48, ,8.9, ,67, ,10, ,160, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120606,1854,11,FEW035 SCT065 BKN095, ,10, , ,,,,, ,59, ,15, ,55, ,12.6, ,51, ,10.6, ,75, ,6, ,200, , , ,29.96, ,3, ,5, ,29.98, ,AA, , , ,29.99, 
14739,20120606,1954,11,FEW040 SCT070 BKN120, ,10, , ,,,,, ,58, ,14.4, ,54, ,12, ,50, ,10, ,75, ,6, ,190, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14739,20120606,2054,11,FEW020 OVC110, ,10, , ,,,,, ,57, ,13.9, ,53, ,11.8, ,50, ,10, ,78, ,8, ,170, , , ,29.97, , , , , ,30, ,AA, , , ,30, 
14739,20120606,2154,11,FEW020 BKN100, ,10, , ,,,,, ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,5, ,170, , , ,29.96, ,0, ,0, ,29.98, ,AA, , , ,29.99, 
14739,20120606,2254,11,FEW020 BKN100, ,10, , ,,,,, ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,0, ,0, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14739,20120606,2354,11,FEW020 BKN080 BKN095, ,10, , ,,,,, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,5, ,220, , , ,29.95, , , , , ,29.98, ,AA, , , ,29.98, 
14739,20120607,54,11,SCT010 SCT095, ,10, , ,,,,, ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,5, ,230, , , ,29.95, ,8, ,2, ,29.98, ,AA, , , ,29.98, 
14739,20120607,120,11,BKN010, ,10, , ,,,,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,6, ,230, , , ,29.95, , , , , ,M, ,SP, , , ,29.98, 
14739,20120607,154,11,BKN008, ,10, , ,,,,, ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,3, ,260, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120607,236,11,BKN006, ,2.5, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,290, , , ,29.93, , , , , ,M, ,SP, , , ,29.96, 
14739,20120607,254,11,OVC004, ,2, ,BR,,,1,, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,5, ,320, , , ,29.93, , , , , ,29.96, ,AA, , , ,29.96, 
14739,20120607,341,11,OVC004, ,3, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,0, ,0, , , ,29.93, , , , , ,M, ,SP, , , ,29.96, 
14739,20120607,354,11,OVC004, ,3, ,BR,,,1,, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,0, ,0, , , ,29.93, ,6, ,9, ,29.95, ,AA, , , ,29.96, 
14739,20120607,454,11,OVC004, ,3, ,BR,,,1,, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,3, ,200, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120607,554,11,OVC004, ,3, ,BR,,,1,, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,6, ,210, , , ,29.95, , , , , ,29.98, ,AA, , , ,29.98, 
14739,20120607,613,11,OVC006, ,3, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,5, ,210, , , ,29.95, , , , , ,M, ,SP, , , ,29.98, 
14739,20120607,630,11,SCT006 OVC100, ,4, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,190, , , ,29.95, , , , , ,M, ,SP, , , ,29.98, 
14739,20120607,654,11,SCT090 BKN110, ,4, ,BR,,,1,, ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, ,90, ,0, ,0, , , ,29.95, ,0, ,7, ,29.97, ,AA, , , ,29.98, 
14739,20120607,754,11,FEW012 SCT080 SCT120, ,7, , ,,,,, ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,6, ,120, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120607,854,11,FEW012 SCT070 SCT120, ,7, , ,,,,, ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,5, ,120, , , ,29.93, , , , , ,29.96, ,AA, , , ,29.96, 
14739,20120607,954,11,FEW013 SCT065 SCT130, ,10, , ,,,,, ,63, ,17.2, ,58, ,14.7, ,55, ,12.8, ,75, ,8, ,110, , , ,29.93, ,7, ,4, ,29.96, ,AA, , , ,29.96, 
14739,20120607,1054,11,FEW014 SCT070 BKN120, ,10, , ,,,,, ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,10, ,100, , , ,29.92, , , , , ,29.95, ,AA, , , ,29.95, 
14739,20120607,1154,11,FEW016 SCT090 BKN130, ,10, , ,,,,, ,63, ,17.2, ,58, ,14.7, ,55, ,12.8, ,75, ,10, ,110, , , ,29.91, , , , , ,29.94, ,AA, , , ,29.94, 
14739,20120607,1252,11,FEW007 SCT055 SCT095, ,10, , ,,,,, ,63, ,17, ,58, ,14.7, ,55, ,13, ,75, ,11, ,100, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120607,1254,11,FEW011 SCT055 SCT095, ,10, , ,,,,, ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, ,78, ,14, ,100, , , ,29.9, ,8, ,12, ,29.93, ,AA, , , ,29.93, 
14739,20120607,1323,11,FEW002 SCT011 BKN049, ,10, , ,,,,, ,59, ,15, ,56, ,13.4, ,54, ,12, ,84, ,15, ,50, ,36, ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120607,1332,11,BKN002 BKN049 OVC130, ,3, ,+RA,1,,,, ,59, ,15, ,55, ,12.8, ,52, ,11, ,78, ,18, ,60, ,23, ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120607,1337,11,SCT002 SCT011 BKN049, ,2, , ,,,,, ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,16, ,70, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120607,1346,11,FEW004 SCT011 BKN049, ,6, , ,,,,, ,59, ,15, ,56, ,13.4, ,54, ,12, ,84, ,13, ,80, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120607,1354,11,FEW004 SCT011 BKN039, ,9, , ,,,,, ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,14, ,80, , , ,29.9, , , , , ,29.93, ,AA, ,0.04, ,29.93, 
